id,datetime,context,question,answer
g_4104,2021-12-12 20:52:58,別の歩数計アプリはきちんと計測されるのに、このアプリは全く計測できない,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,全く計測できない
g_13045,2021-12-14 14:54:49,問題なくほぼ毎日使ってます,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_4593134,2021-12-01T23:57:12.000Z,・ヤフショ楽天チラ見,この文はTwitterのツイートです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_5558,2021-11-28 22:46:20,キャッシュを削除してもアプリを画面から消してもまた曲が流れます,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,キャッシュを削除してもアプリを画面から消してもまた曲が流れます
t_3182426,2021-12-13T10:18:28.000Z,全部で1500円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6359,2021-11-30 17:45:49,ずっと予期せぬ停止を繰り返し、マジカアプリが開かない状態でした,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,予期せぬ停止を繰り返し、マジカアプリが開かない
t_4401474,2021-10-24T09:02:58.000Z,お家でも,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1367912,2021-11-04T11:28:40.000Z,paypayお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_852328,2021-10-29T12:40:41.000Z,paypayで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2383462,2021-11-22T10:19:40.000Z,↓↓商品ページはこちら↓↓,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3724206,2021-12-13T14:39:15.000Z,また、12月末にtwitter限定プチ情報をお送りいたしますので、フォローを外さずにお待ちください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1190561,2021-11-09T03:57:23.000Z,paypayとpaypal間違えた〜,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1115729,2021-10-24T23:43:16.000Z,早い者勝ちでどうぞ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3172382,2021-12-03T09:50:30.000Z,他アプリdn3000,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10237,2021-10-29 09:54:33,高齢の私にも良く分かり、これからも読んでいきたい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_12119,2021-11-13 00:11:08,クジあったりで期待させるけど当たりません,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1313342,2021-11-10T12:56:34.000Z,第38回プレゼント企画,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_237,2021-12-05 14:11:28,ガッツリしました,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_37,2021-11-18 15:01:27,ミニスカて散歩してよ,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_12081,2021-10-21 00:53:12,満を持して,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_569823,2021-10-27T14:12:55.000Z,paypayお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3952872,2021-10-27T17:22:00.000Z,可愛い♡♡,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1923446,2021-11-22T14:37:31.000Z,深夜スクリレー主催枠,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1101435,2021-10-21T03:51:16.000Z,bandaiウエハース,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3278596,2021-12-13T13:43:48.000Z,なんやかんだでpaypay銀行のvisaデビットが優秀だからなぜかそっちに頼ってしまう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10868,2021-11-15 10:48:31,愛称名でキックで〜す宜しく,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1780707,2021-11-03T22:56:14.000Z,りょ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10938,2021-11-12 16:13:13,毎日最新のニュースが読めるのでありがたい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_7059,2021-11-27 17:31:19,アイコンを押しても立ち上がらないです,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アイコンを押しても立ち上がらない
t_3529657,2021-12-03T05:04:15.000Z,3000円なら600円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2026201,2021-11-16T12:59:34.000Z,yahooショッピング★在庫復活★,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1556604,2021-11-07T05:40:38.000Z,お気軽にdmまで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1234794,2021-11-04T08:30:01.000Z,すごい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
